,Value,Min_limit,Max_limit
4787,936947.0,892652.6657688739,944972.3342311261
4788,936738.0,892975.8553151771,944220.1446848229
4789,936554.0,893087.7196755426,943515.2803244574
4790,936296.0,892977.4484339838,942879.5515660162
4791,936199.0,892989.7684319129,942513.2315680871
4792,936024.0,893391.060851751,941507.939148249
4793,935851.0,893660.7266702958,940883.2733297042
4794,935706.0,893489.9375899648,940774.0624100352
4795,935498.0,893763.6039484532,940113.3960515468
4796,935488.0,893871.999972589,939474.000027411
4797,935078.0,894085.7902316495,938567.2097683505
4798,934860.0,894046.898654881,937976.101345119
4799,934614.0,894223.8048091161,937192.1951908839
4800,934446.0,894150.3819115538,936798.6180884462
4801,934415.0,894371.7598367973,936236.2401632027
4802,934155.0,894404.1694949921,935692.8305050079
4803,934004.0,894347.7728872073,935170.2271127927
4804,933671.0,894188.5472433188,934453.4527566812
4805,933460.0,894079.0231498901,934251.9768501099
4806,933228.0,893936.2622613062,933761.7377386938
4807,932964.0,893828.1546031248,933414.8453968752
4808,932649.0,894041.4364042939,932711.5635957061
4809,932228.0,893865.9356941987,932420.0643058013
4810,931956.0,893648.5672572246,932235.4327427754
4811,931672.0,891503.8026343761,933654.1973656239
4812,931508.0,890977.5204765461,933660.4795234539
4813,931029.0,892077.4120747803,931656.5879252197
4814,930480.0,892472.4128449592,930542.5871550408
4815,930126.0,892482.4061810147,929500.5938189853
4816,929712.0,892741.4948853943,928472.5051146057
4817,929456.0,892904.365240741,927664.634759259
4818,929194.0,892389.2966356494,927272.7033643506
4819,928830.0,892414.4882730976,926417.5117269024
4820,928399.0,892593.7122649538,925214.2877350462
4821,928095.0,891746.8519657819,924773.1480342181
4822,927597.0,891685.4884435517,924394.5115564483
4823,927229.0,891515.1561232026,923854.8438767974
4824,926809.0,891248.0601368162,923141.9398631838
4825,926608.0,891101.0498524036,922588.9501475964
4826,926286.0,891614.2676333186,921291.7323666814
4827,925794.0,891489.9627952486,920411.0372047514
4828,925389.0,891559.0282379935,919747.9717620065
4829,925242.0,890840.1339541066,919864.8660458934
4830,924884.0,890307.007195161,919805.992804839
4831,924590.0,889951.5584853782,919296.4415146218
4832,924257.0,889015.2574370304,919445.7425629696
4833,923798.0,889292.8954247081,918633.1045752919
4834,923539.0,888669.4688917582,918436.5311082418
4835,923209.0,888202.5461343784,917925.4538656216
4836,922723.0,887875.2407646988,917347.7592353012
4837,922259.0,887013.0567369906,917204.9432630094
4838,921694.0,887364.0677500557,915935.9322499443
4839,921039.0,887106.4215204477,915161.5784795523
4840,920297.0,886469.1870510268,914649.8129489732
4841,919574.0,885872.7667483104,913894.2332516896
4842,918863.0,885503.7651900842,912861.2348099158
4843,918270.0,884707.5910483366,912187.4089516634
4844,917512.0,883874.9627155208,911373.0372844792
4845,916881.0,883127.4207531975,910658.5792468025
4846,916007.0,882545.4210411564,909521.5789588436
4847,914992.0,881612.3674046261,908715.6325953739
4848,914146.0,880441.0506055196,908189.9493944804
4849,913391.0,879256.9931798223,907702.0068201777
4850,912291.0,878553.8320179585,906408.1679820415
4851,911344.0,877751.3252573243,905267.6747426757
4852,910246.0,876899.386103341,903829.613896659
4853,909043.0,875955.2466659445,902480.7533340555
4854,907836.0,874655.5936195743,901423.4063804257
4855,906564.0,873617.141946812,900311.858053188
4856,905325.0,872437.2088865796,899251.7911134204
4857,904156.0,871466.9452067353,898400.0547932647
4858,903092.0,870247.1279062943,897391.8720937057
4859,901660.0,869060.3617479225,895960.6382520775
4860,900286.0,867925.9644664816,894605.0355335184
4861,899166.0,866992.1670577455,893485.8329422545
4862,898010.0,865714.5444110461,892436.4555889539
4863,896770.0,864910.7503702202,891415.2496297798
4864,895615.0,863778.8738568889,890556.1261431111
4865,894481.0,862923.1926783746,889325.8073216254
4866,893267.0,861811.3530846182,888207.6469153818
4867,892370.0,860560.6802337554,887693.3197662446
4868,891459.0,860095.1281110212,886417.8718889788
4869,890619.0,859284.0208365199,885571.9791634801
4870,889686.0,858481.4561022489,884906.5438977511
4871,888779.0,857536.4066533042,883825.5933466958
4872,887869.0,856717.0528060149,882982.9471939851
4873,887036.0,856134.1335194649,882017.8664805351
4874,885991.0,855258.347456576,881493.652543424
4875,885284.0,854664.6638353716,880997.3361646284
4876,884622.0,854256.1217991787,880025.8782008213
4877,884043.0,853535.6477708542,879589.3522291458
4878,883256.0,853093.0305697443,879000.9694302557
4879,882624.0,852851.7846519742,878191.2153480258
4880,882163.0,852416.0446489753,877550.9553510247
4881,881695.0,852070.2857522184,876818.7142477816
4882,881292.0,851621.6857220026,876454.3142779974
4883,880786.0,851162.0215995049,876069.9784004951
4884,880277.0,850664.7352486114,875624.2647513886
4885,879750.0,850295.4225064917,875097.5774935083
4886,879391.0,849937.6826216738,874785.3173783262
4887,879069.0,849643.8692001583,874340.1307998417
4888,878765.0,849385.0898560219,873915.9101439781
4889,878521.0,849150.6350480559,873460.3649519441
4890,878270.0,848817.5488844914,873288.4511155086
4891,878039.0,848551.2569287437,873095.7430712563
4892,877767.0,848209.9259186713,872980.0740813287
4893,877574.0,848045.5827863656,872714.4172136344
4894,877222.0,847866.1654666795,872148.8345333205
4895,877031.0,845370.2682888798,869732.7317111202
4896,876369.0,844485.063234921,869237.936765079
4897,876034.0,844104.5037702557,869036.4962297443
4898,875754.0,843652.530154522,868897.469845478
4899,875457.0,843374.1775506531,868673.8224493469
4900,875126.0,843051.6326873858,868387.3673126142
4901,874774.0,842609.7235845742,868255.2764154258
4902,874425.0,842258.7803535708,868246.2196464292
4903,874193.0,841763.7906134984,868111.2093865016
4904,873803.0,841539.2673797556,867348.7326202444
4905,873546.0,841289.5255208786,867160.4744791214
4906,873250.0,841023.4139569746,867161.5860430254
4907,872946.0,840607.1554495675,867163.8445504325
4908,872899.0,840450.1949806003,867098.8050193997
4909,872781.0,840286.4828874717,867050.5171125283
4910,872659.0,840033.1410017838,866874.8589982162
4911,872637.0,839954.1932124671,866754.8067875329
4912,872536.0,839795.3958306349,866655.6041693651
4913,872435.0,839615.4270077678,866563.5729922322
4914,872344.0,839296.4753623145,866622.5246376855
4915,872293.0,839077.230022597,866642.769977403
4916,872140.0,838785.7462977349,866792.2537022651
4917,872148.0,838556.0150545909,866769.9849454091
4918,872088.0,838523.9567751439,866627.0432248561
4919,872226.0,838433.6567455668,866670.3432544332
4920,872273.0,838330.4199027113,866736.5800972887
4921,872362.0,838231.2325045946,866863.7674954054
4922,872432.0,838142.2419107372,867061.7580892628
4923,872598.0,837986.5239885472,867448.4760114528
4924,872777.0,837896.9725976227,867867.0274023773
4925,873055.0,837707.5435164736,868477.4564835264
4926,873328.0,837585.1121409687,869127.8878590313
4927,873633.0,837447.4960950848,869650.5039049152
4928,873875.0,837496.1327231782,870272.8672768218
4929,874295.0,837560.973989972,871000.026010028
4930,874660.0,837501.403531933,871989.596468067
4931,875161.0,837440.5425944563,873190.4574055437
4932,875654.0,837345.480487324,874590.519512676
4933,876104.0,837342.7228746811,875607.2771253189
4934,876597.0,837159.9499363588,877189.0500636412
4935,877164.0,836986.4563875893,878700.5436124107
4936,877590.0,836999.7725387623,880128.2274612377
4937,878208.0,836891.8377497017,881901.1622502983
4938,878708.0,836713.9634575127,883673.0365424873
4939,878927.0,836592.4408287172,885298.5591712828
4940,880522.0,836538.5535211277,886892.4464788723
4941,881327.0,836366.9147938959,888781.0852061041
4942,882233.0,836313.1039819288,890497.8960180712
4943,883578.0,836424.2619049234,892603.7380950766
4944,884762.0,-435120.37178450683,2166429.371784507
4945,885735.0,-435683.68497819034,2169081.6849781903
4946,887052.0,-436251.71704834304,2172116.7170483433
4947,888029.0,835868.007870811,902188.992129189
4948,889056.0,835697.0151873758,904783.9848126242
4949,890508.0,835744.352089094,907532.647910906
4950,892053.0,835534.3835292319,910557.6164707681
4951,893350.0,835596.2394620213,913261.7605379787
4952,894694.0,835494.2038365244,916254.7961634756
4953,896090.0,835392.0325977791,918932.9674022209
4954,897462.0,835618.7679141533,921448.2320858467
4955,899086.0,835878.9229093469,924437.0770906531
4956,900871.0,836129.0092324432,927626.9907675568
4957,902275.0,836361.7574932049,930355.2425067951
4958,903684.0,836564.499564338,932969.500435662
4959,905081.0,836974.4049121229,935304.5950878771
4960,906231.0,837190.9916295038,937872.0083704962
4961,907242.0,837682.8058350392,940388.1941649608
4962,907992.0,838208.9832297806,942501.0167702194
4963,909217.0,838848.4791334589,944232.5208665411
4964,910444.0,839750.0667993518,945798.9332006482
4965,911356.0,840604.3854509217,947115.6145490783
4966,912369.0,841108.0865481205,948400.9134518795
4967,913349.0,842154.1961602872,949638.8038397128
4968,914351.0,843149.9337162521,950582.0662837479
4969,915002.0,844073.1632579644,951632.8367420356
4970,915856.0,845111.987535428,952376.012464572
4971,916761.0,846380.1059038269,953049.8940961731
4972,917485.0,847604.9977137027,953453.0022862973
4973,918321.0,848606.7757138284,954165.2242861716
4974,919020.0,849490.0392660984,954828.9607339016
4975,919956.0,850587.3401119013,955640.6598880987
4976,920843.0,851558.6456543022,956519.3543456978
4977,921384.0,852848.5992521554,956934.4007478446
4978,922151.0,854007.3276976903,957273.6723023097
4979,923052.0,855231.48065478,957724.51934522
4980,923784.0,856475.5796469301,957995.4203530699
4981,924303.0,857945.418083797,957623.581916203
4982,924880.0,859144.2732061925,957816.7267938075
4983,925737.0,860052.7351552709,958366.2648447291
4984,926348.0,860997.2465335486,958773.7534664514
4985,926994.0,862286.0142252841,958733.9857747159
4986,928034.0,863609.6876795886,958814.3123204114
4987,928483.0,864500.4132084346,959103.5867915654
4988,928972.0,865794.4783194168,958815.5216805832
4989,929555.0,866733.537307624,958993.462692376
4990,930110.0,867542.5786402338,958987.4213597662
4991,930567.0,868412.5621644894,959493.4378355106
4992,931163.0,869065.0793170624,960088.9206829376
4993,931489.0,869741.4378688027,960247.5621311973
4994,931936.0,870700.840382578,960135.159617422
4995,932384.0,871603.8115230659,959982.1884769341
4996,932593.0,872442.1852054582,959998.8147945418
4997,933156.0,873478.4105264086,959738.5894735914
4998,933596.0,873697.3763092208,960306.6236907792
4999,933830.0,874438.4349367833,960266.5650632167
5000,934078.0,875292.3298151857,959869.6701848143
5001,934282.0,875993.6421678531,959901.3578321469
5002,934513.0,876548.7100131235,959918.2899868765
5003,934670.0,876995.6760517947,960073.3239482053
5004,935250.0,877691.430677359,959944.569322641
5005,935344.0,878127.5907197396,960182.4092802604
5006,935559.0,878657.2958670761,959909.7041329239
5007,935737.0,878731.4986501577,960222.5013498423
5008,935875.0,879455.5582846268,960141.4417153732
5009,936174.0,879709.9232755621,960675.0767244379
5010,936262.0,879954.0357814436,960805.9642185564
5011,936496.0,880687.5681364058,960659.4318635942
5012,936709.0,880911.2492408511,960852.7507591489
5013,936795.0,881230.5451601609,960819.4548398391
5014,936986.0,881379.8778910147,960942.1221089853
5015,936998.0,881726.5500510912,961045.4499489088
5016,937085.0,881782.3928496685,961476.6071503315
5017,937048.0,881934.836272354,961364.163727646
5018,937321.0,882009.4681700671,961219.5318299329
5019,937131.0,882257.1072506332,961230.8927493668
5020,937185.0,882441.4948710791,961210.5051289209
5021,937096.0,882128.2827766757,961805.7172233243
5022,937462.0,882359.7182194995,961911.2817805005
5023,937702.0,882453.5040790567,962067.4959209433
5024,937967.0,882574.340146353,962009.659853647
5025,937974.0,882845.4935596752,962150.5064403248
5026,938136.0,883296.6115233896,962089.3884766104
5027,938325.0,883497.9108288557,962122.0891711443
5028,938479.0,883989.9718920582,961895.0281079418
5029,938384.0,884141.9995113232,961903.0004886768
5030,938564.0,884578.8778807225,961518.1221192775
5031,938574.0,884780.9481456126,961867.0518543874
5032,938546.0,884947.0458625535,961877.9541374465
5033,938763.0,885066.3390077206,961863.6609922794
5034,938642.0,885422.6384829992,961408.3615170008
5035,938496.0,885396.9020991295,961576.0979008705
5036,938318.0,885413.1612690485,961521.8387309515
5037,938236.0,885619.854507257,961225.145492743
5038,938300.0,885947.584969311,960983.415030689
5039,937989.0,886146.6155266841,960960.3844733159
5040,938484.0,886120.7278445548,961607.2721554452
5041,938658.0,885992.2139670756,961504.7860329244
5042,938613.0,886181.8956572218,961120.1043427782
5043,938579.0,-463632.6325653137,2286515.632565314
5044,938434.0,886651.3727553375,960597.6272446625
5045,938368.0,886923.6987465954,960132.3012534046
5046,937852.0,886767.0761193803,960361.9238806197
5047,936928.0,887077.4838971479,960092.5161028521
5048,936066.0,887123.8383479719,960182.1616520281
5049,936128.0,887410.182862811,959846.817137189
5050,936386.0,887469.0687583869,959572.9312416131
5051,936546.0,887824.2949487877,959056.7050512123
5052,936712.0,887923.361425818,958773.638574182
5053,936696.0,886940.5730839812,959627.4269160188
5054,936536.0,888138.3056838737,957921.6943161263
5055,936278.0,888672.6274012391,957133.3725987609
5056,936050.0,888990.0170507466,956684.9829492534
5057,935951.0,889039.0049311212,956112.9950688788
5058,936214.0,888521.1198252457,956419.8801747543
5059,936028.0,889134.2591470315,955528.7408529685
5060,935851.0,889920.8943510059,954550.1056489941
5061,935494.0,890322.4127476937,953687.5872523063
5062,935282.0,890380.1510354285,953515.8489645715
5063,935060.0,890222.428588535,953153.571411465
5064,935002.0,890113.8631034008,952935.1368965992
5065,935280.0,890425.2494011867,952109.7505988133
5066,935076.0,890914.0951087105,951202.9048912895
5067,934993.0,891041.3030643929,950625.6969356071
5068,934780.0,891193.8301481691,949633.1698518309
5069,934525.0,891700.2613415383,948774.7386584617
5070,934427.0,891777.7990834063,948193.2009165937
5071,934425.0,891732.896052613,947742.103947387
5072,934383.0,891981.197634186,946934.802365814
5073,934376.0,892113.2285301059,946162.7714698941
5074,934160.0,892491.3654965045,945246.6345034955
5075,933983.0,892652.6657688739,944972.3342311261
5076,933792.0,892975.8553151771,944220.1446848229
5077,933649.0,893087.7196755426,943515.2803244574
5078,933520.0,892977.4484339838,942879.5515660162
5079,933588.0,892989.7684319129,942513.2315680871
5080,933390.0,893391.060851751,941507.939148249
5081,933284.0,893660.7266702958,940883.2733297042
5082,933102.0,893489.9375899648,940774.0624100352
5083,933075.0,893763.6039484532,940113.3960515468
5084,932911.0,893871.999972589,939474.000027411
5085,932723.0,894085.7902316495,938567.2097683505
5086,932567.0,894046.898654881,937976.101345119
5087,932312.0,894223.8048091161,937192.1951908839
5088,932161.0,894150.3819115538,936798.6180884462
5089,931852.0,894371.7598367973,936236.2401632027
5090,931543.0,894404.1694949921,935692.8305050079
5091,931291.0,894347.7728872073,935170.2271127927
5092,930888.0,894188.5472433188,934453.4527566812
5093,930810.0,894079.0231498901,934251.9768501099
5094,930188.0,893936.2622613062,933761.7377386938
5095,929781.0,893828.1546031248,933414.8453968752
5096,929739.0,894041.4364042939,932711.5635957061
5097,929541.0,893865.9356941987,932420.0643058013
5098,929572.0,893648.5672572246,932235.4327427754
5099,929166.0,891503.8026343761,933654.1973656239
5100,928922.0,890977.5204765461,933660.4795234539
5101,928516.0,892077.4120747803,931656.5879252197
5102,928338.0,892472.4128449592,930542.5871550408
5103,928183.0,892482.4061810147,929500.5938189853
